0.000000 0.000000 
16.984615 0.000000 
17.153846 1.000000 
17.220513 2.000000 
17.287179 3.000000 
34.000000 2.000000 
34.030769 1.000000 
34.061538 0.000000 
34.153846 1.000000 
34.220513 2.000000 
34.287179 3.000000 
40.287179 4.000000 
40.641026 5.000000 
40.420513 6.000000 
40.487179 7.000000 
44.589744 8.000000 
50.307692 9.000000 
50.441026 10.000000 
57.000000 9.000000 
57.030769 8.000000 
57.061538 7.000000 
57.092308 6.000000 
57.123077 5.000000 
57.120513 6.000000 
57.151282 5.000000 
57.184615 4.000000 
57.215385 3.000000 
57.220513 4.000000 
57.251282 3.000000 
57.276923 2.000000 
58.351282 1.000000 
58.451282 0.000000 
58.705512 1.000000 
60.411827 2.000000 
74.000000 1.000000 
74.030769 0.000000 
74.153846 1.000000 
74.341195 2.000000 
80.153846 3.000000 
80.220513 4.000000 
80.353846 5.000000 
90.641026 6.000000 
97.000000 5.000000 
97.030769 4.000000 
97.061538 3.000000 
97.092308 2.000000 
97.123077 1.000000 
97.153846 2.000000 
97.120513 3.000000 
97.151282 2.000000 
98.384615 1.000000 
98.351282 0.000000 
113.984615 0.000000 
114.153846 1.000000 
120.287179 2.000000 
120.441026 3.000000 
124.292308 4.000000 
130.307692 5.000000 
130.374359 6.000000 
137.000000 5.000000 
137.030769 4.000000 
137.061538 3.000000 
137.092308 2.000000 
137.123077 1.000000 
137.153846 0.000000 
137.220513 1.000000 
137.287179 2.000000 
154.000000 1.000000 
154.030769 0.000000 
160.153846 1.000000 
164.625641 2.000000 
173.556674 3.000000 
177.000000 2.000000 
177.030769 1.000000 
177.061538 0.000000 
193.984615 0.000000 
200.153846 1.000000 
217.000000 0.000000 
217.220513 1.000000 
217.374359 2.000000 
217.420513 3.000000 
234.000000 2.000000 
234.030769 1.000000 
234.061538 0.000000 
236.362064 1.000000 
244.594872 2.000000 
250.307692 3.000000 
250.507692 4.000000 
257.000000 3.000000 
257.030769 2.000000 
257.061538 1.000000 
257.092308 0.000000 
257.153846 1.000000 
257.120513 2.000000 
274.000000 1.000000 
274.030769 0.000000 
274.769503 1.000000 
280.153846 2.000000 
280.287179 3.000000 
290.374359 4.000000 
290.441026 5.000000 
290.574359 6.000000 
290.641026 7.000000 
290.707692 8.000000 
290.774359 9.000000 
297.000000 8.000000 
297.030769 7.000000 
297.061538 6.000000 
297.092308 5.000000 
297.123077 4.000000 
297.153846 5.000000 
297.184615 4.000000 
297.184615 3.000000 
297.215385 2.000000 
297.246154 1.000000 
298.384615 0.000000 
313.984615 0.000000 
314.153846 1.000000 
315.103931 2.000000 
320.220513 3.000000 
320.353846 4.000000 
320.641026 5.000000 
330.441026 6.000000 
330.507692 7.000000 
330.574359 8.000000 
330.707692 9.000000 
337.000000 8.000000 
337.030769 7.000000 
337.061538 6.000000 
337.092308 5.000000 
337.123077 4.000000 
337.153846 5.000000 
337.184615 4.000000 
337.184615 3.000000 
337.215385 2.000000 
337.220513 3.000000 
337.251282 2.000000 
337.353846 3.000000 
338.487179 2.000000 
338.451282 1.000000 
338.584615 0.000000 
353.984615 0.000000 
354.153846 1.000000 
360.287179 2.000000 
360.441026 3.000000 
360.487179 4.000000 
364.292308 5.000000 
370.374359 6.000000 
370.507692 7.000000 
377.000000 6.000000 
377.030769 5.000000 
377.061538 4.000000 
377.092308 3.000000 
377.123077 2.000000 
377.153846 3.000000 
377.184615 2.000000 
377.184615 1.000000 
377.220513 2.000000 
378.418310 3.000000 
379.618310 2.000000 
378.451282 1.000000 
379.649079 0.000000 
393.984615 0.000000 
394.153846 1.000000 
394.220513 2.000000 
394.287179 3.000000 
400.153846 4.000000 
400.574359 5.000000 
410.307692 6.000000 
410.374359 7.000000 
410.441026 8.000000 
410.507692 9.000000 
417.000000 8.000000 
417.030769 7.000000 
417.061538 6.000000 
417.092308 5.000000 
417.123077 4.000000 
417.120513 5.000000 
417.151282 4.000000 
417.184615 3.000000 
417.215385 2.000000 
417.220513 3.000000 
417.251282 2.000000 
418.351282 1.000000 
418.451282 0.000000 
433.984615 0.000000 
434.153846 1.000000 
440.153846 2.000000 
440.220513 3.000000 
440.353846 4.000000 
440.487179 5.000000 
440.553846 6.000000 
440.620513 7.000000 
457.000000 6.000000 
457.030769 5.000000 
457.061538 4.000000 
457.092308 3.000000 
457.123077 2.000000 
457.153846 3.000000 
457.120513 4.000000 
457.151282 3.000000 
457.184615 2.000000 
457.220513 3.000000 
457.287179 4.000000 
458.487179 3.000000 
458.351282 2.000000 
