0.000000 0.000000 
16.966667 0.000000 
17.138462 1.000000 
17.220513 2.000000 
17.287179 3.000000 
17.353846 4.000000 
17.420513 5.000000 
17.487179 6.000000 
34.215385 7.000000 
40.000000 6.000000 
40.066667 5.000000 
40.133333 4.000000 
40.153846 5.000000 
40.220513 6.000000 
40.287179 7.000000 
40.353846 8.000000 
40.420513 9.000000 
40.487179 8.000000 
40.266667 7.000000 
40.333333 6.000000 
40.553846 7.000000 
44.435897 6.000000 
50.153846 5.000000 
50.220513 4.000000 
50.287179 3.000000 
50.353846 2.000000 
50.420513 1.000000 
50.553846 0.000000 
56.966667 0.000000 
57.220513 1.000000 
57.338462 2.000000 
57.405128 3.000000 
58.505128 4.000000 
58.605128 5.000000 
74.184615 6.000000 
80.000000 5.000000 
80.066667 4.000000 
80.133333 3.000000 
80.200000 2.000000 
80.220513 3.000000 
80.287179 2.000000 
80.487179 3.000000 
84.384615 2.000000 
90.220513 1.000000 
90.487179 0.000000 
96.966667 0.000000 
97.153846 1.000000 
97.153846 2.000000 
98.538462 3.000000 
98.505128 4.000000 
114.138462 5.000000 
120.000000 4.000000 
120.066667 3.000000 
120.133333 2.000000 
120.153846 3.000000 
120.220513 4.000000 
120.287179 3.000000 
124.138462 2.000000 
130.153846 1.000000 
130.220513 0.000000 
136.966667 0.000000 
137.153846 1.000000 
154.184615 2.000000 
160.000000 1.000000 
160.287179 2.000000 
164.471795 1.000000 
167.587443 2.000000 
173.402827 1.000000 
177.184615 2.000000 
177.215385 3.000000 
177.802827 2.000000 
200.000000 1.000000 
200.066667 0.000000 
200.153846 1.000000 
200.420513 2.000000 
200.553846 3.000000 
200.620513 4.000000 
205.671962 5.000000 
217.000000 4.000000 
217.066667 3.000000 
217.133333 2.000000 
217.153846 3.000000 
217.153846 4.000000 
217.220513 3.000000 
217.266667 2.000000 
234.153846 3.000000 
240.000000 2.000000 
240.066667 1.000000 
240.153846 2.000000 
240.287179 3.000000 
240.353846 4.000000 
244.441026 3.000000 
250.153846 2.000000 
250.287179 1.000000 
250.353846 0.000000 
256.966667 0.000000 
257.153846 1.000000 
257.184615 2.000000 
257.215385 3.000000 
274.153846 4.000000 
280.000000 3.000000 
280.066667 2.000000 
280.133333 1.000000 
280.153846 2.000000 
280.220513 3.000000 
280.287179 4.000000 
280.420513 5.000000 
280.487179 6.000000 
280.553846 7.000000 
280.620513 8.000000 
284.641026 7.000000 
290.153846 6.000000 
290.220513 5.000000 
290.287179 4.000000 
290.420513 3.000000 
290.487179 2.000000 
290.553846 1.000000 
290.620513 0.000000 
296.966667 0.000000 
297.215385 1.000000 
297.220513 2.000000 
297.369231 3.000000 
297.407157 4.000000 
298.538462 5.000000 
320.000000 4.000000 
320.066667 3.000000 
320.133333 2.000000 
320.200000 1.000000 
320.220513 2.000000 
320.287179 3.000000 
320.353846 4.000000 
320.420513 5.000000 
320.487179 4.000000 
320.553846 5.000000 
330.287179 4.000000 
330.287179 3.000000 
330.353846 2.000000 
330.420513 1.000000 
330.553846 0.000000 
