0.000000 0.000000 
16.984615 0.000000 
17.333333 1.000000 
17.400000 2.000000 
17.466667 3.000000 
34.333333 4.000000 
34.400000 5.000000 
34.466667 6.000000 
40.000000 5.000000 
40.030769 4.000000 
40.061538 3.000000 
40.092308 2.000000 
40.123077 1.000000 
40.153846 0.000000 
40.466667 1.000000 
40.533333 2.000000 
40.600000 3.000000 
44.856410 4.000000 
44.866667 5.000000 
44.933333 6.000000 
50.666667 7.000000 
57.000000 6.000000 
57.030769 5.000000 
57.061538 4.000000 
57.092308 3.000000 
57.123077 2.000000 
57.153846 1.000000 
57.184615 0.000000 
57.300000 1.000000 
57.400000 2.000000 
58.885000 3.000000 
60.591314 4.000000 
74.333333 5.000000 
74.520682 6.000000 
80.000000 5.000000 
80.030769 4.000000 
80.061538 3.000000 
80.092308 2.000000 
80.123077 1.000000 
80.153846 0.000000 
80.333333 1.000000 
85.092308 2.000000 
90.666667 3.000000 
97.000000 2.000000 
97.030769 1.000000 
97.061538 0.000000 
97.300000 1.000000 
114.333333 2.000000 
120.000000 1.000000 
120.030769 0.000000 
120.333333 1.000000 
120.400000 2.000000 
137.000000 1.000000 
137.030769 0.000000 
137.333333 1.000000 
137.300000 2.000000 
137.400000 3.000000 
137.466667 4.000000 
137.533333 5.000000 
160.000000 4.000000 
160.030769 3.000000 
160.061538 2.000000 
160.092308 1.000000 
160.123077 0.000000 
160.333333 1.000000 
160.400000 2.000000 
177.000000 1.000000 
177.030769 0.000000 
177.333333 1.000000 
177.333333 2.000000 
200.000000 1.000000 
200.030769 0.000000 
200.333333 1.000000 
205.100998 2.000000 
217.000000 1.000000 
217.030769 0.000000 
217.400000 1.000000 
240.000000 0.000000 
240.333333 1.000000 
240.400000 2.000000 
240.533333 3.000000 
250.666667 4.000000 
257.000000 3.000000 
257.030769 2.000000 
257.061538 1.000000 
257.092308 0.000000 
257.333333 1.000000 
257.400000 2.000000 
274.948990 3.000000 
280.000000 2.000000 
280.030769 1.000000 
280.061538 0.000000 
280.333333 1.000000 
285.061538 2.000000 
284.800000 3.000000 
290.728205 4.000000 
297.000000 3.000000 
297.030769 2.000000 
297.061538 1.000000 
297.092308 0.000000 
314.333333 1.000000 
315.283418 2.000000 
320.000000 1.000000 
320.030769 0.000000 
320.333333 1.000000 
320.400000 2.000000 
320.466667 3.000000 
320.533333 4.000000 
320.600000 5.000000 
324.666667 6.000000 
324.733333 7.000000 
337.000000 6.000000 
337.030769 5.000000 
337.061538 4.000000 
337.092308 3.000000 
337.123077 2.000000 
337.153846 1.000000 
337.184615 0.000000 
337.333333 1.000000 
337.400000 2.000000 
337.466667 3.000000 
337.533333 4.000000 
360.000000 3.000000 
360.030769 2.000000 
360.061538 1.000000 
360.092308 0.000000 
360.333333 1.000000 
360.400000 2.000000 
360.466667 3.000000 
365.025641 4.000000 
370.758974 5.000000 
377.000000 4.000000 
377.030769 3.000000 
377.061538 2.000000 
377.092308 1.000000 
377.123077 0.000000 
377.300000 1.000000 
377.400000 2.000000 
394.400000 3.000000 
394.533333 4.000000 
394.880750 5.000000 
400.000000 4.000000 
400.030769 3.000000 
400.061538 2.000000 
400.092308 1.000000 
400.123077 0.000000 
400.466667 1.000000 
400.533333 2.000000 
400.600000 3.000000 
400.666667 4.000000 
404.733333 5.000000 
410.728205 6.000000 
417.000000 5.000000 
417.030769 4.000000 
417.061538 3.000000 
417.092308 2.000000 
417.123077 1.000000 
417.153846 0.000000 
417.333333 1.000000 
417.300000 2.000000 
417.400000 3.000000 
435.815112 4.000000 
440.000000 3.000000 
440.030769 2.000000 
440.061538 1.000000 
440.092308 0.000000 
440.466667 1.000000 
440.533333 2.000000 
440.600000 3.000000 
440.666667 4.000000 
457.000000 3.000000 
457.030769 2.000000 
457.061538 1.000000 
457.092308 0.000000 
457.333333 1.000000 
457.400000 2.000000 
457.400000 3.000000 
457.466667 4.000000 
480.000000 3.000000 
480.030769 2.000000 
480.061538 1.000000 
480.092308 0.000000 
480.333333 1.000000 
480.400000 2.000000 
484.958974 3.000000 
484.800000 4.000000 
490.728205 5.000000 
490.758974 6.000000 
497.000000 5.000000 
497.030769 4.000000 
497.061538 3.000000 
497.092308 2.000000 
497.123077 1.000000 
497.153846 0.000000 
497.400000 1.000000 
497.652123 2.000000 
514.300000 3.000000 
520.000000 2.000000 
520.030769 1.000000 
520.061538 0.000000 
520.333333 1.000000 
521.565421 2.000000 
521.298754 3.000000 
537.000000 2.000000 
537.030769 1.000000 
537.061538 0.000000 
