0.000000 0.000000 
16.966667 0.000000 
17.317949 1.000000 
17.400000 2.000000 
17.466667 3.000000 
17.533333 4.000000 
17.666667 5.000000 
34.333333 6.000000 
34.533333 7.000000 
34.600000 8.000000 
35.160241 9.000000 
40.000000 8.000000 
40.066667 7.000000 
40.133333 6.000000 
40.200000 5.000000 
40.266667 4.000000 
40.333333 5.000000 
40.364103 6.000000 
40.394872 7.000000 
40.456410 8.000000 
44.523077 7.000000 
44.533333 6.000000 
44.600000 5.000000 
45.160241 4.000000 
50.333333 3.000000 
50.364103 2.000000 
50.394872 1.000000 
50.456410 0.000000 
56.966667 0.000000 
57.400000 1.000000 
74.333333 2.000000 
74.466667 3.000000 
80.000000 2.000000 
80.333333 3.000000 
80.364103 4.000000 
80.425641 5.000000 
84.758974 4.000000 
84.466667 3.000000 
90.333333 2.000000 
90.364103 1.000000 
90.425641 0.000000 
96.966667 0.000000 
97.333333 1.000000 
97.419950 2.000000 
100.582467 3.000000 
100.686616 4.000000 
120.000000 3.000000 
120.066667 2.000000 
120.133333 1.000000 
120.200000 0.000000 
136.966667 0.000000 
137.333333 1.000000 
137.333333 2.000000 
137.364103 3.000000 
137.400000 4.000000 
137.466667 5.000000 
160.000000 4.000000 
160.066667 3.000000 
160.133333 2.000000 
160.200000 1.000000 
160.266667 0.000000 
160.364103 1.000000 
177.000000 0.000000 
177.364103 1.000000 
177.666667 2.000000 
194.400000 3.000000 
194.767665 4.000000 
200.000000 3.000000 
200.066667 2.000000 
200.333333 3.000000 
204.666667 2.000000 
204.767665 1.000000 
210.333333 0.000000 
216.966667 0.000000 
217.333333 1.000000 
217.466667 2.000000 
221.343599 3.000000 
221.465982 4.000000 
223.465658 5.000000 
234.333333 6.000000 
240.000000 5.000000 
240.066667 4.000000 
240.133333 3.000000 
240.200000 2.000000 
240.266667 1.000000 
240.333333 2.000000 
244.400000 1.000000 
250.333333 0.000000 
256.966667 0.000000 
257.333333 1.000000 
257.400000 2.000000 
274.400000 3.000000 
274.466667 4.000000 
280.000000 3.000000 
280.066667 2.000000 
280.333333 3.000000 
280.394872 4.000000 
284.728205 3.000000 
284.466667 2.000000 
290.333333 1.000000 
290.394872 0.000000 
296.966667 0.000000 
297.333333 1.000000 
297.364103 2.000000 
297.400000 3.000000 
297.666667 4.000000 
297.733333 5.000000 
301.309664 6.000000 
314.333333 7.000000 
314.400000 8.000000 
314.466667 9.000000 
320.000000 8.000000 
320.066667 7.000000 
320.133333 6.000000 
320.200000 5.000000 
320.266667 4.000000 
320.333333 3.000000 
324.333333 2.000000 
324.400000 1.000000 
324.466667 0.000000 
336.966667 0.000000 
337.333333 1.000000 
337.333333 2.000000 
337.400000 3.000000 
354.400000 4.000000 
360.000000 3.000000 
360.066667 2.000000 
360.133333 1.000000 
360.333333 2.000000 
360.425641 3.000000 
364.692308 2.000000 
370.333333 1.000000 
370.425641 0.000000 
376.966667 0.000000 
377.333333 1.000000 
377.333333 2.000000 
377.364103 3.000000 
377.400000 4.000000 
381.221774 5.000000 
